RT,(r=),DIR,(d=),(Published Stop) TEXT,(Name) #STOPID,(Stop name) TEXT,(s=)
33,91,Thompson-ETP,59,NULL,7677,VICKSBURG & TRAVELER [EB#7677],4137
33,91,Thompson-ETP,59,NULL,7717,WYALUSING & RESTON HTS [NB#7717],4138
33,91,Thompson-ETP,59,NULL,7731,GALILEO & VICKSBURG [NB#7731],4139
33,91,Thompson-ETP,59,NULL,7734,MILWAUKEE & WALBRIDGE [WB#7734],2335
33,91,Thompson-ETP,59,NULL,7762,MERRYTURN & SPICEBUSH [SB#7762],2343
33,91,Thompson-ETP,59,Sharpsburg & Sprecher,7790,SPRECHER & SHARPSBURG [SB#7790],4338
33,91,Thompson-ETP,59,NULL,7811,AMNICON & COTTAGE GR [NB#7811],4142
33,91,Thompson-ETP,59,Cottage Grove & Inwood,7825,COTTAGE GR & INWOOD [EB#7825],4145
33,91,Thompson-ETP,59,NULL,7830,INWOOD & OPEN WOOD [SB#7830],2358
33,91,Thompson-ETP,59,NULL,7832,MILWAUKEE & WITTWER [WB#7832],2359
33,91,Thompson-ETP,59,NULL,7846,MILWAUKEE & PORTLAND [WB#7846],2365
33,91,Thompson-ETP,59,NULL,7867,WYALUSING & SUMMERTOWN [NB#7867],4148
33,91,Thompson-ETP,59,NULL,7892,MILWAUKEE & N THOMPSON [WB#7892],4149
33,91,Thompson-ETP,59,NULL,7931,NORTH STAR & ORION [NB#7931],4152
33,91,Thompson-ETP,59,NULL,7948,MILWAUKEE & KARMENTA [WB#7948],2385
33,91,Thompson-ETP,59,NULL,7963,SHARPSBURG & MCCLELLAN [EB#7963],4340
33,91,Thompson-ETP,59,NULL,7991,COTTAGE GR & ELLEN [EB#7991],2391
33,91,Thompson-ETP,59,NULL,9167,SWANTON & MILWAUKEE [NB#9167],2581
33,91,Thompson-ETP,59,N Thompson & Kurt,9181,N THOMPSON & KURT [EB#9181],2589
33,91,Thompson-ETP,59,NULL,9323,N THOMPSON & MEADOWS APT [EB#9323],2617
33,91,Thompson-ETP,59,NULL,9568,N THOMPSON & SWANTON [SB#9568],4297
33,91,Thompson-ETP,59,NULL,9811,SWANTON & EASLEY [NB#9811],2716
33,91,Sprecher-ETP,159,East Transfer Point,7100,EAST TFR PT & W CORPORATE [EB#7100],2168
33,91,Sprecher-ETP,159,Arrive East Transfer Point,7101,ARIV EAST TP & W CORPORATE [WB#7101],2169
33,91,Sprecher-ETP,159,NULL,7123,TRAVELER & VICKSBURG [NB#7123],4090
33,91,Sprecher-ETP,159,NULL,7134,WYALUSING & STOCKBRIDGE [SB#7134],4092
33,91,Sprecher-ETP,159,NULL,7167,MILWAUKEE & WALBRIDGE [EB#7167],2192
33,91,Sprecher-ETP,159,NULL,7169,MILWAUKEE & DEMPSEY [EB#7169],2194
33,91,Sprecher-ETP,159,NULL,7175,MILWAUKEE & SWANTON [EB#7175],2198
33,91,Sprecher-ETP,159,NULL,7190,MILWAUKEE & MILO [WB#7190],2209
33,91,Sprecher-ETP,159,NULL,7209,MILWAUKEE & PORTLAND [EB#7209],2215
33,91,Sprecher-ETP,159,NULL,7233,MILWAUKEE & SUMMERTOWN [EB#7233],4096
33,91,Sprecher-ETP,159,NULL,7326,WYALUSING & SUMMERTOWN [SB#7326],4107
33,91,Sprecher-ETP,159,NULL,7365,MERRYTURN & QUEENSBRIDGE [NB#7365],2255
33,91,Sprecher-ETP,159,NULL,7381,MILWAUKEE & DAFFODIL [EB#7381],2259
33,91,Sprecher-ETP,159,NULL,7398,MILWAUKEE & DEMPSEY [WB#7398],2263
33,91,Sprecher-ETP,159,Cottage Grove & Inwood,7418,COTTAGE GR & INWOOD [WB#7418],2268
33,91,Sprecher-ETP,159,Sharpsburg & Sprecher,7428,SHARPSBURG & SPRECHER [WB#7428],4336
33,91,Sprecher-ETP,159,NULL,7440,VICKSBURG & GALILEO [WB#7440],4117
33,91,Sprecher-ETP,159,NULL,7447,MERRYTURN & RETANA [NB#7447],2271
33,91,Sprecher-ETP,159,NULL,7469,SEVERN & ST ALBANS [EB#7469],2275
33,91,Sprecher-ETP,159,NULL,7492,WYALUSING & RESTON HTS [SB#7492],4121
33,91,Sprecher-ETP,159,NULL,7526,NORTH STAR & ORION [SB#7526],4123
33,91,Sprecher-ETP,159,NULL,7540,COTTAGE GR & S THOMPSON [WB#7540],4125
33,91,Sprecher-ETP,159,NULL,7547,MILWAUKEE & S THOMPSON [EB#7547],4127
33,91,Sprecher-ETP,159,NULL,7560,AMNICON & COTTAGE GR [SB#7560],4130
33,91,Sprecher-ETP,159,NULL,7587,MILWAUKEE & RUSTIC [EB#7587],4133
33,91,Sprecher-ETP,159,NULL,7620,WYALUSING & AZTALAN [SB#7620],4136
33,91,Sprecher-ETP,159,NULL,7633,MILWAUKEE & MILO [EB#7633],2308
33,91,Sprecher-ETP,159,NULL,7699,MERRYTURN & SPICEBUSH [NB#7699],2325
33,91,Sprecher-ETP,159,NULL,7721,MERRYTURN & BROOKSHIRE [NB#7721],2332
33,91,Sprecher-ETP,159,NULL,7733,MERRYTURN & KEVINS [NB#7733],2334
33,91,Sprecher-ETP,159,NULL,7734,MILWAUKEE & WALBRIDGE [WB#7734],2335
33,91,Sprecher-ETP,159,NULL,7748,COTTAGE GR & ELLEN [WB#7748],2338
33,91,Sprecher-ETP,159,NULL,7778,NORTH STAR & SHARPSBURG [SB#7778],4140
33,91,Sprecher-ETP,159,NULL,7819,MCCLELLAN & SHARPSBURG [NB#7819],4143
33,91,Sprecher-ETP,159,NULL,7832,MILWAUKEE & WITTWER [WB#7832],2359
33,91,Sprecher-ETP,159,NULL,7846,MILWAUKEE & PORTLAND [WB#7846],2365
33,91,Sprecher-ETP,159,NULL,7858,GALILEO & APOLLO [SB#7858],4164
33,91,Sprecher-ETP,159,NULL,7907,INWOOD & OPEN WOOD [NB#7907],2375
33,91,Sprecher-ETP,159,NULL,7913,MILWAUKEE & KURT [EB#7913],4150
33,91,Sprecher-ETP,159,Milwaukee & Milky,7929,MILWAUKEE & MILKY [EB#7929],4293
33,91,Sprecher-ETP,159,NULL,7944,AMNICON & AZTALAN [SB#7944],4153
33,91,Sprecher-ETP,159,NULL,7948,MILWAUKEE & KARMENTA [WB#7948],2385
33,91,Sprecher-ETP,159,NULL,9174,SWANTON & MILWAUKEE [SB#9174],3476
33,91,Sprecher-ETP,159,N Thompson & Kurt,9234,N THOMPSON & KURT [WB#9234],2599
33,91,Sprecher-ETP,159,NULL,9604,N THOMPSON & MEADOWS APT [WB#9604],2670
33,91,Sprecher-ETP,159,NULL,9652,SWANTON & N THOMPSON [SB#9652],2677
33,91,Sprecher-ETP,159,NULL,9785,N THOMPSON & MILWAUKEE [NB#9785],2707
33,91,Sprecher-ETP,159,NULL,9880,SWANTON & EASLEY [SB#9880],2729
34,47,MATC-ETP,31,NULL,1105,MILWAUKEE & WALTER [EB#1105],965
34,47,MATC-ETP,31,NULL,1206,MILWAUKEE & LEON [WB#1206],1006
34,47,MATC-ETP,31,NULL,1309,MILWAUKEE & LEON [EB#1309],1031
34,47,MATC-ETP,31,NULL,1420,N FAIR OAKS & CHICAGO [SB#1420],1065
34,47,MATC-ETP,31,NULL,1555,N FAIR OAKS & MILWAUKEE [NB#1555],1104
34,47,MATC-ETP,31,NULL,1751,MILWAUKEE & S FAIR OAKS [EB#1751],1155
34,47,MATC-ETP,31,NULL,1873,N FAIR OAKS & CHICAGO [NB#1873],1191
34,47,MATC-ETP,31,NULL,1886,MILWAUKEE & WALTER [WB#1886],1195
34,47,MATC-ETP,31,East Transfer Point,7100,EAST TFR PT & W CORPORATE [EB#7100],2168
34,47,MATC-ETP,31,Arrive East Transfer Point,7101,ARIV EAST TP & W CORPORATE [WB#7101],2169
34,47,MATC-ETP,31,MATC Truax,9100,WRIGHT & MADISON COLL [SB#9100],2556
34,47,MATC-ETP,31,MATC Truax,9101,WRIGHT & MADISON COLL [NB#9101],2557
34,47,MATC-ETP,31,NULL,9111,N FAIR OAKS & EAST WASH [NB#9111],2559
34,47,MATC-ETP,31,NULL,9171,WRIGHT & STRAUBEL [NB#9171],2584
34,47,MATC-ETP,31,NULL,9175,N STOUGHTON FT & ORIN [NB#9175],2587
34,47,MATC-ETP,31,NULL,9203,N FAIR OAKS & N COMMERCIAL [NB#9203],2594
34,47,MATC-ETP,31,Stoughton Frontage & Stoughton,9237,N STOUGHTON FT & N STOUGHTON [EB#9237],2600
34,47,MATC-ETP,31,NULL,9288,N FAIR OAKS & N COMMERCIAL [SB#9288],2610
34,47,MATC-ETP,31,NULL,9364,WRIGHT & KINSMAN [SB#9364],2629
34,47,MATC-ETP,31,NULL,9373,BARTILLON & KINSMAN [NB#9373],3478
34,47,MATC-ETP,31,NULL,9378,WRIGHT & EAST WASH [SB#9378],2631
34,47,MATC-ETP,31,NULL,9405,WRIGHT & EAST WASH [NB#9405],2635
34,47,MATC-ETP,31,NULL,9564,N FAIR OAKS & EAST WASH [SB#9564],2660
34,47,MATC-ETP,31,NULL,9642,WRIGHT & STRAUBEL [SB#9642],2675
34,47,MATC-ETP,31,NULL,9693,N FAIR OAKS & LEXINGTON [NB#9693],2683
34,47,MATC-ETP,31,NULL,9725,KINSMAN & WRIGHT [EB#9725],2689
34,47,MATC-ETP,31,NULL,9787,KINSMAN & N STOUGHTON [EB#9787],2708
34,47,MATC-ETP,31,NULL,9802,N FAIR OAKS & LEXINGTON [SB#9802],2712
34,47,MATC-ETP,31,NULL,9918,KINSMAN & N STOUGHTON [WB#9918],2736
35,166,Acewood-ETP,3,East Transfer Point,7100,EAST TFR PT & W CORPORATE [EB#7100],2168
35,166,Acewood-ETP,3,Arrive East Transfer Point,7101,ARIV EAST TP & W CORPORATE [WB#7101],2169
35,166,Acewood-ETP,3,NULL,7117,S THOMPSON & DROSTER [NB#7117],2173
35,166,Acewood-ETP,3,NULL,7121,CRYSTAL & DIAMOND [NB#7121],2175
35,166,Acewood-ETP,3,NULL,7140,ACEWOOD & ONYX [SB#7140],2183
35,166,Acewood-ETP,3,NULL,7150,ACEWOOD & ACADEMY [SB#7150],2185
35,166,Acewood-ETP,3,NULL,7151,S THOMPSON & 1309 [NB#7151],2186
35,166,Acewood-ETP,3,NULL,7167,MILWAUKEE & WALBRIDGE [EB#7167],2192
35,166,Acewood-ETP,3,NULL,7169,MILWAUKEE & DEMPSEY [EB#7169],2194
35,166,Acewood-ETP,3,Acewood & Cottage Grove,7176,ACEWOOD & COTTAGE GR [SB#7176],2199
35,166,Acewood-ETP,3,NULL,7184,CRYSTAL & DIAMOND [SB#7184],2205
35,166,Acewood-ETP,3,NULL,7190,MILWAUKEE & MILO [WB#7190],2209
35,166,Acewood-ETP,3,NULL,7209,MILWAUKEE & PORTLAND [EB#7209],2215
35,166,Acewood-ETP,3,NULL,7219,S THOMPSON & BLACKSMITH [NB#7219],2219
35,166,Acewood-ETP,3,NULL,7255,S THOMPSON & E BUCKEYE [NB#7255],2229
35,166,Acewood-ETP,3,NULL,7282,ACEWOOD & LEO [SB#7282],2236
35,166,Acewood-ETP,3,NULL,7313,ACEWOOD & MARTHA [NB#7313],2242
35,166,Acewood-ETP,3,NULL,7320,COTTONTAIL & DELL [SB#7320],2244
35,166,Acewood-ETP,3,NULL,7325,S THOMPSON & RUSTIC WOOD [NB#7325],2246
35,166,Acewood-ETP,3,NULL,7333,E BUCKEYE & S THOMPSON [EB#7333],4292
35,166,Acewood-ETP,3,NULL,7343,STARKER & ANGEL CREST [EB#7343],2250
35,166,Acewood-ETP,3,NULL,7369,ACEWOOD & GOLDFINCH [NB#7369],2256
35,166,Acewood-ETP,3,NULL,7392,COTTAGE GR & FLORA [WB#7392],4239
35,166,Acewood-ETP,3,NULL,7398,MILWAUKEE & DEMPSEY [WB#7398],2263
35,166,Acewood-ETP,3,NULL,7416,LANGLEY & COTTONTAIL [SB#7416],4113
35,166,Acewood-ETP,3,NULL,7418,COTTAGE GR & INWOOD [WB#7418],2268
35,166,Acewood-ETP,3,NULL,7501,S THOMPSON & O BELL PK [EB#7501],2282
35,166,Acewood-ETP,3,NULL,7507,S THOMPSON & GRAFTON [NB#7507],2284
35,166,Acewood-ETP,3,NULL,7513,STARKER & WOODVALE [EB#7513],2285
35,166,Acewood-ETP,3,NULL,7532,COTTAGE GR & MEADOWLARK [WB#7532],4124
35,166,Acewood-ETP,3,NULL,7540,COTTAGE GR & S THOMPSON [WB#7540],4125
35,166,Acewood-ETP,3,NULL,7558,LANGLEY & DELL [SB#7558],4129
35,166,Acewood-ETP,3,NULL,7601,STARKER & VONDRON [EB#7601],2303
35,166,Acewood-ETP,3,NULL,7602,VONDRON & MONTGOMERY [SB#7602],2304
35,166,Acewood-ETP,3,NULL,7633,MILWAUKEE & MILO [EB#7633],2308
35,166,Acewood-ETP,3,NULL,7661,S THOMPSON & VONDRON [EB#7661],2315
35,166,Acewood-ETP,3,NULL,7734,MILWAUKEE & WALBRIDGE [WB#7734],2335
35,166,Acewood-ETP,3,NULL,7748,COTTAGE GR & ELLEN [WB#7748],2338
35,166,Acewood-ETP,3,NULL,7764,VONDRON & E BUCKEYE [SB#7764],2344
35,166,Acewood-ETP,3,NULL,7812,ACEWOOD & STEINHAUER [SB#7812],2352
35,166,Acewood-ETP,3,NULL,7822,VONDRON & DOLORES [SB#7822],2356
35,166,Acewood-ETP,3,NULL,7832,MILWAUKEE & WITTWER [WB#7832],2359
35,166,Acewood-ETP,3,NULL,7836,ACEWOOD & MARTHA [SB#7836],2361
35,166,Acewood-ETP,3,NULL,7846,MILWAUKEE & PORTLAND [WB#7846],2365
35,166,Acewood-ETP,3,NULL,7849,STARKER & DONDEE [EB#7849],2366
35,166,Acewood-ETP,3,NULL,7895,S THOMPSON & FORGE [EB#7895],2371
35,166,Acewood-ETP,3,NULL,7898,ACEWOOD & GOLDFINCH [SB#7898],2372
35,166,Acewood-ETP,3,NULL,7912,ACEWOOD & AGATE [SB#7912],2377
35,166,Acewood-ETP,3,Kings Mill & Cottontail,7919,KINGS MILL & E BUCKEYE [NB#7919],2379
35,166,Acewood-ETP,3,Acewood & Cottage Grove,7925,ACEWOOD & COTTAGE GR [NB#7925],2380
35,166,Acewood-ETP,3,NULL,7943,ACEWOOD & AGATE [NB#7943],2384
35,166,Acewood-ETP,3,NULL,7948,MILWAUKEE & KARMENTA [WB#7948],2385
35,166,Acewood-ETP,3,NULL,7969,ACEWOOD & ONYX [NB#7969],2387
35,166,Richmond H-ETP,157,East Transfer Point,7100,EAST TFR PT & W CORPORATE [EB#7100],2168
35,166,Richmond H-ETP,157,Arrive East Transfer Point,7101,ARIV EAST TP & W CORPORATE [WB#7101],2169
35,166,Richmond H-ETP,157,NULL,7121,CRYSTAL & DIAMOND [NB#7121],2175
35,166,Richmond H-ETP,157,NULL,7125,ACEWOOD & FERRIS [NB#7125],2177
35,166,Richmond H-ETP,157,NULL,7140,ACEWOOD & ONYX [SB#7140],2183
35,166,Richmond H-ETP,157,NULL,7167,MILWAUKEE & WALBRIDGE [EB#7167],2192
35,166,Richmond H-ETP,157,NULL,7169,MILWAUKEE & DEMPSEY [EB#7169],2194
35,166,Richmond H-ETP,157,NULL,7180,STARKER & ACEWOOD [WB#7180],2202
35,166,Richmond H-ETP,157,NULL,7181,ACEWOOD & LEO [NB#7181],2203
35,166,Richmond H-ETP,157,NULL,7184,CRYSTAL & DIAMOND [SB#7184],2205
35,166,Richmond H-ETP,157,NULL,7186,S THOMPSON & VONDRON [WB#7186],2206
35,166,Richmond H-ETP,157,NULL,7188,STARKER & ANGEL CREST [WB#7188],2208
35,166,Richmond H-ETP,157,NULL,7190,MILWAUKEE & MILO [WB#7190],2209
35,166,Richmond H-ETP,157,NULL,7209,MILWAUKEE & PORTLAND [EB#7209],2215
35,166,Richmond H-ETP,157,NULL,7213,VONDRON & E BUCKEYE [NB#7213],2216
35,166,Richmond H-ETP,157,Acewood & Cottage Grove,7245,COTTAGE GR & ACEWOOD [EB#7245],4099
35,166,Richmond H-ETP,157,NULL,7263,COTTAGE GR & S THOMPSON [EB#7263],4101
35,166,Richmond H-ETP,157,NULL,7313,ACEWOOD & MARTHA [NB#7313],2242
35,166,Richmond H-ETP,157,NULL,7320,COTTONTAIL & DELL [SB#7320],2244
35,166,Richmond H-ETP,157,NULL,7333,E BUCKEYE & S THOMPSON [EB#7333],4292
35,166,Richmond H-ETP,157,NULL,7369,ACEWOOD & GOLDFINCH [NB#7369],2256
35,166,Richmond H-ETP,157,NULL,7398,MILWAUKEE & DEMPSEY [WB#7398],2263
35,166,Richmond H-ETP,157,NULL,7416,LANGLEY & COTTONTAIL [SB#7416],4113
35,166,Richmond H-ETP,157,NULL,7477,COTTAGE GR & MEADOWLARK [EB#7477],4119
35,166,Richmond H-ETP,157,NULL,7500,S THOMPSON & O BELL PK [WB#7500],2281
35,166,Richmond H-ETP,157,NULL,7550,S THOMPSON & FORGE [WB#7550],2292
35,166,Richmond H-ETP,157,NULL,7558,LANGLEY & DELL [SB#7558],4129
35,166,Richmond H-ETP,157,NULL,7619,COTTAGE GR & FLORA [EB#7619],4135
35,166,Richmond H-ETP,157,NULL,7633,MILWAUKEE & MILO [EB#7633],2308
35,166,Richmond H-ETP,157,NULL,7680,S THOMPSON & 1306 [SB#7680],2321
35,166,Richmond H-ETP,157,NULL,7734,MILWAUKEE & WALBRIDGE [WB#7734],2335
35,166,Richmond H-ETP,157,NULL,7760,S THOMPSON & RUSTIC WOOD [SB#7760],2341
35,166,Richmond H-ETP,157,NULL,7766,STARKER & VONDRON [WB#7766],2345
35,166,Richmond H-ETP,157,NULL,7792,S THOMPSON & E BUCKEYE [SB#7792],2348
35,166,Richmond H-ETP,157,NULL,7825,COTTAGE GR & INWOOD [EB#7825],4145
35,166,Richmond H-ETP,157,NULL,7832,MILWAUKEE & WITTWER [WB#7832],2359
35,166,Richmond H-ETP,157,NULL,7836,ACEWOOD & MARTHA [SB#7836],2361
35,166,Richmond H-ETP,157,NULL,7840,S THOMPSON & GRAFTON [SB#7840],2363
35,166,Richmond H-ETP,157,NULL,7846,MILWAUKEE & PORTLAND [WB#7846],2365
35,166,Richmond H-ETP,157,NULL,7852,S THOMPSON & BLACKSMITH [SB#7852],2367
35,166,Richmond H-ETP,157,NULL,7861,VONDRON & DOLORES [NB#7861],2368
35,166,Richmond H-ETP,157,NULL,7880,VONDRON & MONTGOMERY [NB#7880],2370
35,166,Richmond H-ETP,157,NULL,7898,ACEWOOD & GOLDFINCH [SB#7898],2372
35,166,Richmond H-ETP,157,NULL,7906,S THOMPSON & DROSTER [SB#7906],2374
35,166,Richmond H-ETP,157,NULL,7912,ACEWOOD & AGATE [SB#7912],2377
35,166,Richmond H-ETP,157,NULL,7916,STARKER & WOODVALE [WB#7916],2378
35,166,Richmond H-ETP,157,Kings Mill & Cottontail,7919,KINGS MILL & E BUCKEYE [NB#7919],2379
35,166,Richmond H-ETP,157,Acewood & Cottage Grove,7925,ACEWOOD & COTTAGE GR [NB#7925],2380
35,166,Richmond H-ETP,157,NULL,7933,ACEWOOD & ACADEMY [NB#7933],2382
35,166,Richmond H-ETP,157,NULL,7943,ACEWOOD & AGATE [NB#7943],2384
35,166,Richmond H-ETP,157,NULL,7948,MILWAUKEE & KARMENTA [WB#7948],2385
35,166,Richmond H-ETP,157,NULL,7969,ACEWOOD & ONYX [NB#7969],2387
35,166,Richmond H-ETP,157,NULL,7991,COTTAGE GR & ELLEN [EB#7991],2391
36,134,E Spng-E Towne,167,NULL,9140,E SPRINGS & HI CROSSING [SB#9140],2570
36,134,E Spng-E Towne,167,NULL,9310,E SPRINGS & PETSMART [SB#9310],2613
36,134,E Spng-E Towne,167,NULL,9351,EAST TOWNE & E SPRINGS [EB#9351],2625
36,134,E Spng-E Towne,167,NULL,9391,EAST TOWNE & ZEIER [EB#9391],3767
36,134,E Spng-E Towne,167,NULL,9422,EAST TOWNE & INDEPENDENCE [WB#9422],4296
36,134,E Spng-E Towne,167,E Springs & Menards,9620,E SPRINGS & MENARDS [WB#9620],2672
36,134,E Spng-E Towne,167,NULL,9783,EAST TOWNE & INDEPENDENCE [EB#9783],2706
36,134,E Spng-E Towne,167,East Towne Mall,9800,E TOWNE RNG & SHELTER [EB#9800],2711
36,134,E Spng-E Towne,167,Arrive East Towne Mall,9801,ARIV E TOWNE & SHELTER [EB#9801],3918
36,134,E Spng-E Towne,167,NULL,9860,E SPRINGS & ZEIER [WB#9860],2727
36,134,E Spng-E Towne,167,NULL,9917,ZEIER & TOYS-R-US EAST [NB#9917],2735
36,134,E Spng-E Towne,167,NULL,9928,EAST TOWNE & ZEIER [WB#9928],3921
37,79,Pflaum Rd,43,NULL,0133,UNIV AVE & N BREESE [EB#0133],770
37,79,Pflaum Rd,43,NULL,0435,W JOHNSON & N LAKE [EB#0435],841
37,79,Pflaum Rd,43,NULL,0455,W JOHNSON & N PARK [EB#0455],847
37,79,Pflaum Rd,43,NULL,0555,W JOHNSON & N BASSETT [EB#0555],876
37,79,Pflaum Rd,43,NULL,0581,W JOHNSON & N CHARTER [EB#0581],886
37,79,Pflaum Rd,43,NULL,0741,W JOHNSON & N MILLS [EB#0741],914
37,79,Pflaum Rd,43,NULL,0809,CAMPUS & BABCOCK RR [EB#0809],3457
37,79,Pflaum Rd,43,NULL,0839,W JOHNSON & N BROOM [EB#0839],933
37,79,Pflaum Rd,43,NULL,0883,STATE & N FAIRCHILD [EB#0883],941
37,79,Pflaum Rd,43,W Johnson & Frances,0941,W JOHNSON & N FRANCES [EB#0941],954
37,79,Pflaum Rd,43,Main & Carroll,1101,W MAIN & S CARROLL [EB#1101],964
37,79,Pflaum Rd,43,NULL,1127,ATWOOD & S MARQUETTE [EB#1127],975
37,79,Pflaum Rd,43,E Washington & Ingersoll,1199,EAST WASH & S INGERSOLL [EB#1199],1003
37,79,Pflaum Rd,43,NULL,1211,ATWOOD & HUDSON [EB#1211],1008
37,79,Pflaum Rd,43,NULL,1241,EAST WASH & S FIRST [EB#1241],3596
37,79,Pflaum Rd,43,NULL,1323,EAST WASH & S WEBSTER [EB#1323],1037
37,79,Pflaum Rd,43,NULL,1324,N CARROLL & W MIFFLIN [SB#1324],1038
37,79,Pflaum Rd,43,NULL,1372,S FIRST & E MAIN [SB#1372],3889
37,79,Pflaum Rd,43,NULL,1391,ATWOOD & OHIO [EB#1391],1057
37,79,Pflaum Rd,43,NULL,1513,EAST WASH & YAHARA [EB#1513],3602
37,79,Pflaum Rd,43,NULL,1565,EAST WASH & S PATERSON [EB#1565],1107
37,79,Pflaum Rd,43,NULL,1579,EAST WASH & S BLAIR [EB#1579],1111
37,79,Pflaum Rd,43,NULL,1643,EASTWOOD & DIVISION [EB#1643],1124
37,79,Pflaum Rd,43,E Washington & Ingersoll,1700,S INGERSOLL & EAST WASH [SB#1700],1141
37,79,Pflaum Rd,43,Winnebago & Atwood,1753,WINNEBAGO & ATWOOD [NB#1753],1156
37,79,Pflaum Rd,43,NULL,1787,S PINCKNEY & E MAIN [NB#1787],1168
37,79,Pflaum Rd,43,NULL,1805,EAST WASH & S DICKINSON [EB#1805],1173
37,79,Pflaum Rd,43,NULL,1883,EAST WASH & S BALDWIN [EB#1883],1194
37,79,Pflaum Rd,43,NULL,1887,ATWOOD & EVERGREEN [EB#1887],1196
37,79,Pflaum Rd,43,NULL,1901,WINNEBAGO & S FIRST [NB#1901],1203
37,79,Pflaum Rd,43,NULL,1905,ATWOOD & LAKELAND [EB#1905],1204
37,79,Pflaum Rd,43,NULL,1927,EAST WASH & S LIVINGSTON [EB#1927],4320
37,79,Pflaum Rd,43,NULL,1961,ATWOOD & RUSK [EB#1961],1216
37,79,Pflaum Rd,43,NULL,2101,SHEBOYGAN & STATE OFFICE [EB#2101],1239
37,79,Pflaum Rd,43,Sheboygan & Eau Claire,2175,SHEBOYGAN & EAU CLAIRE [EB#2175],1277
37,79,Pflaum Rd,43,NULL,2191,UNIV AVE & N MIDVALE [EB#2191],1285
37,79,Pflaum Rd,43,NULL,2395,SHEBOYGAN & N SEGOE [EB#2395],1368
37,79,Pflaum Rd,43,NULL,2443,UNIV AVE & GRAND [EB#2443],1381
37,79,Pflaum Rd,43,NULL,2465,UNIV AVE & U BAY [EB#2465],1384
37,79,Pflaum Rd,43,University & Highland,2561,UNIV AVE & HIGHLAND [EB#2561],1408
37,79,Pflaum Rd,43,NULL,2595,UNIV AVE & SHOREWOOD [EB#2595],1414
37,79,Pflaum Rd,43,NULL,2605,UNIV AVE & WALNUT [EB#2605],1417
37,79,Pflaum Rd,43,NULL,2715,UNIV AVE & SCHMITT [EB#2715],1451
37,79,Pflaum Rd,43,NULL,2717,UNIV AVE & FOREST [EB#2717],1452
37,79,Pflaum Rd,43,NULL,2755,UNIV AVE & N BLACKHAWK [EB#2755],1466
37,79,Pflaum Rd,43,NULL,2921,UNIV AVE & PRINCETON [EB#2921],1509
37,79,Pflaum Rd,43,NULL,2923,UNIV AVE & N SEGOE [EB#2923],1510
37,79,Pflaum Rd,43,NULL,2945,UNIV AVE & RIDGE [EB#2945],1517
37,79,Pflaum Rd,43,Buckeye & Monona,7131,BUCKEYE & MONONA [EB#7131],2179
37,79,Pflaum Rd,43,NULL,7168,E STOUGHTON FT & DEAN EAST [WB#7168],2193
37,79,Pflaum Rd,43,NULL,7182,ATWOOD & OLBRICH [SB#7182],2204
37,79,Pflaum Rd,43,NULL,7235,E BUCKEYE & E STOUGHTON FT [EB#7235],2223
37,79,Pflaum Rd,43,NULL,7247,BUCKEYE & TURNER [EB#7247],2227
37,79,Pflaum Rd,43,NULL,7296,ATWOOD & MARGARET [SB#7296],2239
37,79,Pflaum Rd,43,NULL,7340,E STOUGHTON FT & PFLAUM [SB#7340],3895
37,79,Pflaum Rd,43,Frontage & Pflaum,7384,W STOUGHTON FT & PFLAUM [SB#7384],2260
37,79,Pflaum Rd,43,NULL,7559,BUCKEYE & LAKEVIEW [EB#7559],2294
37,79,Pflaum Rd,43,NULL,7689,BUCKEYE & CAMDEN [EB#7689],2323
37,79,Pflaum Rd,43,NULL,7823,BUCKEYE & DAVIES [EB#7823],4144
37,79,Pflaum Rd,43,NULL,7834,ATWOOD & COTTAGE GR [SB#7834],2360
37,79,Pflaum Rd,43,NULL,7888,ATWOOD & WALTER [SB#7888],3763
37,79,Pflaum Rd,43,NULL,7914,E STOUGHTON FT & HELGESEN [SB#7914],3898
37,79,Sheboygan Av,119,NULL,0100,UNIV AVE & N PARK [WB#0100],760
37,79,Sheboygan Av,119,NULL,0160,UNIV AVE & N RANDALL [WB#0160],777
37,79,Sheboygan Av,119,NULL,0178,UNIV AVE & N ORCHARD [WB#0178],787
37,79,Sheboygan Av,119,NULL,0234,UNIV AVE & N MILLS [WB#0234],803
37,79,Sheboygan Av,119,NULL,0252,STATE & W GORHAM [WB#0252],807
37,79,Sheboygan Av,119,W Gorham & Bassett,0428,W GORHAM & N BASSETT [WB#0428],3456
37,79,Sheboygan Av,119,NULL,0568,UNIV AVE & N FRANCES [WB#0568],882
37,79,Sheboygan Av,119,NULL,0670,UNIV AVE & N LAKE [WB#0670],903
37,79,Sheboygan Av,119,NULL,0692,UNIV AVE & N BREESE [WB#0692],906
37,79,Sheboygan Av,119,NULL,0898,STATE & W JOHNSON [WB#0898],946
37,79,Sheboygan Av,119,Mifflin & Pinckney,1100,E MIFFLIN & N PINCKNEY [WB#1100],963
37,79,Sheboygan Av,119,NULL,1125,S FIRST & E MAIN [NB#1125],3888
37,79,Sheboygan Av,119,NULL,1169,ATWOOD & WALTER [NB#1169],993
37,79,Sheboygan Av,119,Winnebago & Atwood,1188,WINNEBAGO & ATWOOD [SB#1188],999
37,79,Sheboygan Av,119,NULL,1214,EAST WASH & N BLAIR [WB#1214],1010
